V240001,version,V243001,V243002,V243050,V243051,V243052,V243053,V243054,V243060,V243061,V243062,V243063,V245001,V245010
360975,ANES2024TimeSeries_20250808,SC,45,20240914,095503,20240914,112414,.,20241120,163503,20241120,175722,IWER14,IWER14
360976,ANES2024TimeSeries_20250808,TX,48,20241103,100202,20241103,115746,.,20241117,085131,20241117,100730,IWER36,IWER08
360982,ANES2024TimeSeries_20250808,PA,42,20240908,185118,20240908,200217,.,20241215,190402,20241215,201613,IWER10,IWER10
360996,ANES2024TimeSeries_20250808,TX,48,20240812,200414,20240813,141303,.,.,NA,.,NA,IWER12,-1. Inapplicable
361115,ANES2024TimeSeries_20250808,TX,48,20241103,142431,20241103,153827,.,20241214,120128,20241214,132019,IWER44,IWER89
361162,ANES2024TimeSeries_20250808,AL,01,20241008,164424,20241008,183046,.,20241113,094024,20241113,114108,IWER72,IWER32
361563,ANES2024TimeSeries_20250808,FL,12,20240826,165225,20240826,181613,.,20241114,172506,20241114,182732,IWER14,IWER58
361668,ANES2024TimeSeries_20250808,TX,48,20241105,163539,20241105,183343,.,20241121,112023,20241121,130148,IWER21,IWER08
361702,ANES2024TimeSeries_20250808,FL,12,20240807,170403,20240807,184300,.,20241118,100413,20241118,113948,IWER14,IWER100
361718,ANES2024TimeSeries_20250808,MN,27,20240921,171143,20240921,190432,.,20241117,095814,20241117,114039,IWER45,IWER45
361853,ANES2024TimeSeries_20250808,PA,42,20240907,193934,20240907,205824,.,20241115,165502,20241115,182130,IWER10,IWER92
361932,ANES2024TimeSeries_20250808,CA,06,20240821,164810,20240828,105030,.,20241217,175922,20250129,104751,IWER39,IWER80
362090,ANES2024TimeSeries_20250808,WI,55,20240904,181909,20240904,193953,.,.,NA,.,NA,IWER03,-1. Inapplicable
362168,ANES2024TimeSeries_20250808,GA,13,20241021,094158,20241021,111631,.,20241203,093750,20241203,110115,IWER77,IWER92
362218,ANES2024TimeSeries_20250808,DC,11,20241104,171407,20241104,195359,.,20241127,110120,20241127,130215,IWER84,IWER37
362312,ANES2024TimeSeries_20250808,SC,45,20240906,135146,20240906,152325,.,20241120,120018,20241120,131831,IWER14,IWER14
362457,ANES2024TimeSeries_20250808,TX,48,20241024,175917,20241024,192156,.,20241211,180431,20241211,191934,IWER12,IWER12
362604,ANES2024TimeSeries_20250808,KY,21,20241030,120053,20241030,134942,.,20241209,105917,20241209,125621,IWER80,IWER28
362661,ANES2024TimeSeries_20250808,MN,27,20240921,104018,20240921,122648,.,20241117,141217,20241117,165521,IWER45,IWER101
362679,ANES2024TimeSeries_20250808,IL,17,20240806,114932,20240806,130700,.,20241204,120122,20241204,131456,IWER53,IWER53
362782,ANES2024TimeSeries_20250808,MO,29,20241009,131236,20241009,160657,.,20241214,130112,20241214,143219,IWER58,IWER72
362831,ANES2024TimeSeries_20250808,AL,01,20240810,140234,20240810,153038,.,20241121,095620,20241121,110721,IWER32,IWER90
362840,ANES2024TimeSeries_20250808,MO,29,20240809,142216,20240809,155529,.,20241228,070107,20241228,082039,IWER42,IWER80
362848,ANES2024TimeSeries_20250808,PA,42,20240922,161740,20240922,175539,.,.,NA,.,NA,IWER10,-1. Inapplicable
362901,ANES2024TimeSeries_20250808,SC,45,20241004,114945,20241004,131523,.,20241119,130119,20241119,142121,IWER08,IWER14
362971,ANES2024TimeSeries_20250808,AL,01,20240811,191925,20240813,202845,.,.,NA,.,NA,IWER32,-1. Inapplicable
362976,ANES2024TimeSeries_20250808,OR,41,20240915,184412,20240915,201610,.,20241112,115439,20241112,132733,IWER58,IWER96
362981,ANES2024TimeSeries_20250808,IL,17,20240925,122649,20240925,140627,.,20250120,140100,20250120,153249,IWER57,IWER37
363094,ANES2024TimeSeries_20250808,AL,01,20240818,155918,20240818,172119,.,.,NA,.,NA,IWER32,-1. Inapplicable
363127,ANES2024TimeSeries_20250808,UT,49,20241006,133039,20241006,152034,.,20241108,142336,20241108,161040,IWER34,IWER97
363438,ANES2024TimeSeries_20250808,MA,25,20241006,130004,20241006,142622,.,20241107,183452,20241107,201135,IWER32,IWER93
363455,ANES2024TimeSeries_20250808,WA,53,20241102,100943,20241102,114115,.,20241207,130736,20241207,141555,IWER61,IWER95
363507,ANES2024TimeSeries_20250808,OR,41,20241003,190036,20241003,201605,.,20241117,181540,20241117,192800,IWER61,IWER61
363630,ANES2024TimeSeries_20250808,UT,49,20240919,174110,20240919,191731,.,20241211,182748,20241211,195911,IWER34,IWER34
363670,ANES2024TimeSeries_20250808,PA,42,20240921,142637,20240921,155149,.,20241108,130715,20241108,142553,IWER10,IWER90
363684,ANES2024TimeSeries_20250808,MO,29,20241021,090440,20241021,104602,.,20241127,100103,20241127,111412,IWER58,IWER72
363801,ANES2024TimeSeries_20250808,FL,12,20241103,112941,20241103,133553,.,20241207,113326,20241207,130144,IWER71,IWER71
363934,ANES2024TimeSeries_20250808,AZ,04,20240923,182904,20240923,194204,.,20241110,130342,20241110,142853,IWER11,IWER76
363979,ANES2024TimeSeries_20250808,IA,19,20240915,140913,20241010,163410,.,20241207,153935,20241207,165916,IWER14,IWER85
364230,ANES2024TimeSeries_20250808,AR,05,20240923,160836,20240923,175511,.,20241124,120600,20241124,133529,IWER35,IWER35
364258,ANES2024TimeSeries_20250808,FL,12,20240929,173040,20240929,190251,.,20241116,124724,20241116,141528,IWER71,IWER58
364370,ANES2024TimeSeries_20250808,IA,19,20241014,120721,20241014,135421,.,20250117,122923,20250117,142116,IWER14,IWER85
364636,ANES2024TimeSeries_20250808,MO,29,20241021,174348,20241021,190933,.,20241130,145750,20241130,163206,IWER58,IWER94
364677,ANES2024TimeSeries_20250808,CA,06,20240828,160821,20240828,172609,.,20241108,183449,20241108,195216,IWER08,IWER93
364684,ANES2024TimeSeries_20250808,CT,09,20241011,160437,20241011,173714,.,20241217,114149,20241217,130228,IWER35,IWER10
364884,ANES2024TimeSeries_20250808,MO,29,20241022,192207,20241022,204229,.,20241213,160323,20241213,172922,IWER58,IWER92
365029,ANES2024TimeSeries_20250808,TX,48,20240815,183200,20240815,200204,.,20250118,091707,20250118,100624,IWER08,IWER08
365070,ANES2024TimeSeries_20250808,CA,06,20240926,124006,20240926,141425,.,20250103,135905,20250103,154636,IWER06,IWER01
365110,ANES2024TimeSeries_20250808,WA,53,20240822,135434,20241025,195107,.,20241216,134801,20241216,150420,IWER34,IWER61
365117,ANES2024TimeSeries_20250808,WA,53,20241016,161316,20241017,154536,.,20241217,134353,20241217,153108,IWER70,IWER61
365170,ANES2024TimeSeries_20250808,AL,01,20241029,100610,20241029,123210,.,20241218,105712,20241218,131411,IWER32,IWER92
365212,ANES2024TimeSeries_20250808,CA,06,20241030,180719,20241030,200216,.,20241125,221242,20241125,235240,IWER39,IWER98
365449,ANES2024TimeSeries_20250808,WI,55,20240814,143801,20240814,160728,.,20241114,165614,20241114,183523,IWER03,IWER76
365496,ANES2024TimeSeries_20250808,TX,48,20240808,170312,20240808,182341,.,20241216,110317,20241216,125230,IWER08,IWER32
365558,ANES2024TimeSeries_20250808,OR,41,20240920,184736,20240920,202427,.,20241121,124652,20241121,142057,IWER58,IWER61
365669,ANES2024TimeSeries_20250808,SC,45,20240913,095618,20240913,114154,.,20250219,070103,20250219,082140,IWER14,IWER80
365679,ANES2024TimeSeries_20250808,FL,12,20240929,140325,20240929,163316,.,20241119,185822,20241119,203343,IWER71,IWER58
365722,ANES2024TimeSeries_20250808,IL,17,20240807,175641,20240807,190441,.,20241227,090004,20241227,102551,IWER45,IWER80
365805,ANES2024TimeSeries_20250808,CT,09,20240829,170708,20240829,192557,.,20241118,165652,20241118,183654,IWER47,IWER99
365943,ANES2024TimeSeries_20250808,IN,18,20240914,143534,20240914,162706,.,20241113,195800,20241113,211551,IWER03,IWER91
366126,ANES2024TimeSeries_20250808,FL,12,20240904,141533,20240904,161000,.,20250120,070224,20250120,082832,IWER16,IWER80
366241,ANES2024TimeSeries_20250808,TX,48,20240817,122638,20240817,135815,.,20241214,143006,20241214,155514,IWER07,IWER07
366256,ANES2024TimeSeries_20250808,CO,08,20241105,160115,20241105,174240,.,20241204,152009,20241204,163242,IWER24,IWER58
366272,ANES2024TimeSeries_20250808,CA,06,20240812,151237,20240812,162919,.,20241115,182938,20250122,152701,IWER39,IWER80
366281,ANES2024TimeSeries_20250808,IN,18,20241009,111343,20241009,131218,.,.,NA,.,NA,IWER78,-1. Inapplicable
366332,ANES2024TimeSeries_20250808,CO,08,20240819,174243,20240819,192439,.,20241209,092005,20241209,104725,IWER51,IWER58
366461,ANES2024TimeSeries_20250808,AZ,04,20241031,130633,20241031,142145,.,20250122,130246,20250122,143244,IWER11,IWER34
366544,ANES2024TimeSeries_20250808,OH,39,20241031,183300,20241031,202716,.,20250119,153414,20250119,171842,IWER51,IWER84
366692,ANES2024TimeSeries_20250808,CO,08,20240929,162130,20240929,180535,.,20241129,140309,20241129,151309,IWER65,IWER58
366799,ANES2024TimeSeries_20250808,AR,05,20241026,165525,20241026,182938,.,20241119,182117,20241119,193911,IWER14,IWER35
366836,ANES2024TimeSeries_20250808,MO,29,20241023,163155,20241023,182922,.,20241213,115941,20241213,133457,IWER58,IWER97
366951,ANES2024TimeSeries_20250808,CT,09,20240924,104408,20240924,121258,.,.,NA,.,NA,IWER47,-1. Inapplicable
367150,ANES2024TimeSeries_20250808,WA,53,20240821,131147,20241019,120011,.,20241208,105158,20241208,125250,IWER70,IWER61
367239,ANES2024TimeSeries_20250808,OH,39,20240920,125042,20240920,141729,.,20250202,121735,20250202,135113,IWER86,IWER34
367246,ANES2024TimeSeries_20250808,TX,48,20240921,162911,20240921,175855,.,20250120,134943,20250120,153506,IWER07,IWER08
367344,ANES2024TimeSeries_20250808,IN,18,20241022,162548,20241022,175246,.,20250103,090356,20250103,104052,IWER67,IWER32
367473,ANES2024TimeSeries_20250808,TN,47,20240919,100954,20240919,114053,.,20241121,111256,20241121,124822,IWER50,IWER76
367614,ANES2024TimeSeries_20250808,MD,24,20241105,145520,20241105,161907,.,20241206,180051,20241206,193957,IWER43,IWER36
367650,ANES2024TimeSeries_20250808,UT,49,20241023,151304,20241023,163500,.,20241125,154023,20241125,170503,IWER34,IWER34
367771,ANES2024TimeSeries_20250808,IN,18,20241023,170858,20241023,185759,.,20250119,174703,20250119,191903,IWER78,IWER32
367791,ANES2024TimeSeries_20250808,AL,01,20240808,095927,20240808,113317,.,20250202,140633,20250202,154007,IWER32,IWER61
367930,ANES2024TimeSeries_20250808,CA,06,20240913,153012,20240913,171250,.,20241217,181201,20250122,195350,IWER39,IWER80
367960,ANES2024TimeSeries_20250808,SC,45,20241001,150532,20241001,163442,.,20250109,110521,20250109,123625,IWER58,IWER77
368013,ANES2024TimeSeries_20250808,AR,05,20241013,153958,20241013,171812,.,20250119,120432,20250119,134728,IWER65,IWER35
368057,ANES2024TimeSeries_20250808,CO,08,20240819,133527,20240819,151644,.,20241206,090847,20241206,110347,IWER51,IWER58
368110,ANES2024TimeSeries_20250808,IA,19,20240914,083552,20240914,100139,.,20241118,185418,20241118,201633,IWER32,IWER99
368251,ANES2024TimeSeries_20250808,CA,06,20240905,174049,20240905,190427,.,.,NA,.,NA,IWER39,-1. Inapplicable
368346,ANES2024TimeSeries_20250808,NY,36,20241103,105812,20241103,122116,.,20241212,180405,20241212,192904,IWER10,IWER10
368392,ANES2024TimeSeries_20250808,TX,48,20240912,115606,20241026,160231,.,20250118,113614,20250119,122013,IWER59,IWER84
368554,ANES2024TimeSeries_20250808,NJ,34,20241009,171739,20241009,184728,.,20241219,110056,20241219,122534,IWER75,IWER95
368739,ANES2024TimeSeries_20250808,MA,25,20241007,091852,20241007,112705,.,20241127,090441,20241127,105333,IWER32,IWER92
368744,ANES2024TimeSeries_20250808,VA,51,20240806,104811,20240806,194551,.,20241114,191654,20241114,215241,IWER43,IWER76
368774,ANES2024TimeSeries_20250808,KY,21,20240924,165240,20240924,180209,.,20241127,195756,20241127,211730,IWER43,IWER72
368836,ANES2024TimeSeries_20250808,WA,53,20241018,121448,20241018,135633,.,20241125,220049,20241125,230431,IWER70,IWER91
369154,ANES2024TimeSeries_20250808,MO,29,20241021,132657,20241021,152202,.,20250120,091311,20250203,100540,IWER58,IWER80
369260,ANES2024TimeSeries_20250808,CT,09,20240910,170031,20240910,182609,.,20241119,170133,20241119,182025,IWER47,IWER100
369437,ANES2024TimeSeries_20250808,ND,38,20240902,100120,20240902,110241,.,.,NA,.,NA,IWER45,-1. Inapplicable
369742,ANES2024TimeSeries_20250808,TX,48,20240808,101216,20240808,120208,.,20241108,111422,20241108,131112,IWER07,IWER95
369793,ANES2024TimeSeries_20250808,WA,53,20241101,124129,20241101,141427,.,20241121,150116,20241121,161850,IWER80,IWER80
369794,ANES2024TimeSeries_20250808,KY,21,20240830,183616,20240830,200048,.,20241214,090536,20241214,103306,IWER50,IWER50
370232,ANES2024TimeSeries_20250808,PA,42,20241101,085936,20241101,102656,.,20241117,120536,20241117,132626,IWER80,IWER10
370274,ANES2024TimeSeries_20250808,FL,12,20240826,135844,20240826,155723,.,20241114,130731,20241114,144233,IWER14,IWER58
370292,ANES2024TimeSeries_20250808,GA,13,20241030,181432,20241030,193038,.,.,NA,.,NA,IWER52,-1. Inapplicable
370629,ANES2024TimeSeries_20250808,NY,36,20240810,121810,20240810,141716,.,20241112,190303,20241112,220430,IWER10,IWER101
370665,ANES2024TimeSeries_20250808,GA,13,20240926,181452,20240926,202130,.,20241113,183128,20241113,201734,IWER52,IWER92
370734,ANES2024TimeSeries_20250808,CT,09,20240808,153845,20240808,175954,.,20241120,131326,20241120,153859,IWER47,IWER47
370887,ANES2024TimeSeries_20250808,TN,47,20240826,180127,20240826,194736,.,20241119,110201,20241119,125403,IWER50,IWER76
370912,ANES2024TimeSeries_20250808,IA,19,20240905,160312,20240905,172706,.,20250104,185128,20250104,203431,IWER32,IWER85
370996,ANES2024TimeSeries_20250808,GA,13,20240821,091051,20240821,103521,.,20241204,100145,20241204,113136,IWER52,IWER52
371192,ANES2024TimeSeries_20250808,NY,36,20240905,160834,20240906,162004,.,20241204,170128,20241204,184611,IWER46,IWER46
371197,ANES2024TimeSeries_20250808,GA,13,20241018,131601,20241018,145910,.,20241206,100703,20241206,112939,IWER52,IWER90
371396,ANES2024TimeSeries_20250808,DC,11,20241101,110841,20241101,130139,.,20241206,070045,20241206,083512,IWER10,IWER80
371499,ANES2024TimeSeries_20250808,OH,39,20241020,113019,20241020,130136,.,20241209,140015,20241209,152048,IWER51,IWER90
371522,ANES2024TimeSeries_20250808,OR,41,20241026,124409,20241026,140333,.,20241119,164707,20241119,180500,IWER61,IWER61
371599,ANES2024TimeSeries_20250808,IN,18,20241018,163013,20241018,184834,.,20241217,101741,20241217,121237,IWER78,IWER76
371601,ANES2024TimeSeries_20250808,KY,21,20241011,172938,20241011,184954,.,20241115,125611,20241115,134910,IWER76,IWER91
371622,ANES2024TimeSeries_20250808,AL,01,20240820,183814,20240820,195414,.,20250211,172323,20250211,184323,IWER32,IWER10
371696,ANES2024TimeSeries_20250808,MD,24,20241028,134636,20241028,152727,.,.,NA,.,NA,IWER43,-1. Inapplicable
371716,ANES2024TimeSeries_20250808,AR,05,20241012,102238,20241012,114013,.,20241115,135758,20241115,154714,IWER65,IWER76
371794,ANES2024TimeSeries_20250808,MO,29,20241102,092226,20241102,114901,.,20241125,162817,20241125,181155,IWER24,IWER93
371799,ANES2024TimeSeries_20250808,CA,06,20240810,144640,20240810,161752,.,20241116,100219,20241116,113732,IWER27,IWER76
371822,ANES2024TimeSeries_20250808,OH,39,20241019,110725,20241019,121653,.,20250124,150507,20250124,162523,IWER51,IWER34
371875,ANES2024TimeSeries_20250808,AZ,04,20240821,131051,20240821,145442,.,20241114,150811,20241114,163242,IWER11,IWER91
371898,ANES2024TimeSeries_20250808,MA,25,20240905,143859,20240905,160959,.,20250211,090113,20250211,102504,IWER19,IWER07
372112,ANES2024TimeSeries_20250808,DC,11,20241011,125559,20241011,143601,.,20241115,120618,20241115,135011,IWER36,IWER92
372240,ANES2024TimeSeries_20250808,PA,42,20240819,142534,20240819,170022,.,20241214,134053,20241214,160023,IWER10,IWER10
372513,ANES2024TimeSeries_20250808,WA,53,20241103,090526,20241103,102545,.,20241130,125841,20241130,145350,IWER61,IWER101
372561,ANES2024TimeSeries_20250808,TX,48,20240901,120045,20240901,131426,.,.,NA,.,NA,IWER07,-1. Inapplicable
372625,ANES2024TimeSeries_20250808,OR,41,20240917,110830,20240917,211050,.,20241210,213921,20241210,230001,IWER58,IWER10
372752,ANES2024TimeSeries_20250808,GA,13,20241004,100728,20241004,114023,.,.,NA,.,NA,IWER52,-1. Inapplicable
372767,ANES2024TimeSeries_20250808,TN,47,20241016,161428,20241017,144229,.,20241113,173155,20241113,185820,IWER50,IWER99
372998,ANES2024TimeSeries_20250808,NY,36,20240924,180839,20240924,201002,.,20241125,101021,20241125,120406,IWER46,IWER58
373244,ANES2024TimeSeries_20250808,VA,51,20241103,163544,20241103,180240,.,20241124,163059,20241124,180318,IWER43,IWER76
373259,ANES2024TimeSeries_20250808,MN,27,20240924,134810,20240924,154614,.,20241112,120053,20241112,142340,IWER45,IWER90
373349,ANES2024TimeSeries_20250808,MI,26,20241015,145544,20241015,161827,.,20241123,101017,20241123,112308,IWER69,IWER84
373353,ANES2024TimeSeries_20250808,GA,13,20240907,103434,20240907,130247,.,20250117,161147,20250117,174647,IWER52,IWER11
373501,ANES2024TimeSeries_20250808,FL,12,20240809,152418,20240809,170214,.,20241115,132126,20241115,150135,IWER14,IWER58
373611,ANES2024TimeSeries_20250808,SC,45,20241026,110358,20241026,122930,.,20241125,105829,20241125,122018,IWER88,IWER14
373614,ANES2024TimeSeries_20250808,TN,47,20241013,172557,20241013,183214,.,20241115,125615,20241115,142114,IWER50,IWER94
373659,ANES2024TimeSeries_20250808,KY,21,20240918,140056,20240918,155543,.,20241229,151419,20241229,171911,IWER43,IWER50
373709,ANES2024TimeSeries_20250808,IL,17,20241023,160531,20241023,173319,.,20241207,100551,20241207,112432,IWER84,IWER03
373727,ANES2024TimeSeries_20250808,TX,48,20241018,172756,20241018,190018,.,20241207,110830,20241207,123444,IWER59,IWER89
373749,ANES2024TimeSeries_20250808,MN,27,20240920,165009,20240920,183118,.,20241111,145529,20241111,160910,IWER45,IWER91
373800,ANES2024TimeSeries_20250808,OR,41,20241013,151042,20241013,165735,.,20241125,162104,20241125,174146,IWER61,IWER76
373845,ANES2024TimeSeries_20250808,NJ,34,20241014,080001,20241014,094611,.,20241227,171146,20241227,191440,IWER75,IWER84
373925,ANES2024TimeSeries_20250808,MN,27,20240929,151722,20240929,163551,.,20241119,174526,20241119,190552,IWER45,IWER45
373980,ANES2024TimeSeries_20250808,VA,51,20241022,184217,20241022,203033,.,20241120,173146,20241120,195616,IWER87,IWER36
374163,ANES2024TimeSeries_20250808,UT,49,20240805,153245,20240805,182419,.,20241108,205928,20241118,210303,IWER34,IWER34
374249,ANES2024TimeSeries_20250808,MO,29,20240928,102642,20240928,130612,.,20250120,160351,20250120,174818,IWER24,IWER77
374370,ANES2024TimeSeries_20250808,WI,55,20241028,160717,20241028,185641,.,20241125,120710,20241125,133743,IWER03,IWER93
374555,ANES2024TimeSeries_20250808,TX,48,20240813,193709,20240813,212127,.,.,NA,.,NA,IWER44,-1. Inapplicable
374556,ANES2024TimeSeries_20250808,MA,25,20241009,163541,20241013,114012,.,20241212,160351,20241212,171248,IWER32,IWER89
374629,ANES2024TimeSeries_20250808,MN,27,20240926,115516,20240926,133009,.,.,NA,.,NA,IWER45,-1. Inapplicable
374749,ANES2024TimeSeries_20250808,MD,24,20240810,122844,20240810,140926,.,20241126,102157,20241126,115119,IWER01,IWER97
374805,ANES2024TimeSeries_20250808,IN,18,20241023,190050,20241023,204300,.,20241227,175902,20241227,194400,IWER67,IWER08
374823,ANES2024TimeSeries_20250808,TX,48,20241006,124802,20241006,140457,.,.,NA,.,NA,IWER59,-1. Inapplicable
374873,ANES2024TimeSeries_20250808,PA,42,20240820,184907,20240820,200908,.,20241116,182211,20241116,193739,IWER10,IWER10
374897,ANES2024TimeSeries_20250808,MD,24,20241019,135027,20241019,154527,.,20241119,115953,20241119,142703,IWER37,IWER01
374958,ANES2024TimeSeries_20250808,OR,41,20241004,110421,20241004,123155,.,20241122,140230,20241122,152234,IWER61,IWER90
