id,part_id,typ_human,category
41441783,90,7,Other
41441783,160,64,Other
41441783,174,66,Other
41441783,238,88,Other
41441783,337,0,Other
41441783,355,9,Other
41441783,376,100,Other
41441783,448,39,Other
41441783,61,20,Other
41490342,6,50,Mystery
41490342,187,94,Mystery
41490342,60,80,Mystery
41490342,254,32,Mystery
41490342,250,85,Mystery
41490342,203,98,Mystery
41490342,269,90,Mystery
41490342,387,91,Mystery
41490342,240,12,Mystery
41490342,297,100,Mystery
41646501,4,61,Other
41646501,51,0,Other
41646501,113,0,Other
41646501,181,83,Other
41646501,265,3,Other
41646501,384,25,Other
41646501,411,0,Other
41646501,436,4,Other
41646501,468,61,Other
41646501,107,8,Other
4167909,474,10,Other
4167909,448,35,Other
4167909,174,11,Other
4167909,355,0,Other
4167909,337,0,Other
4167909,238,28,Other
4167909,160,29,Other
4167909,61,20,Other
4167909,25,39,Other
4167909,376,11,Other
4167909,90,37,Other
41706995,232,100,Mystery
41706995,199,85,Mystery
41706995,152,34,Mystery
41706995,68,60,Mystery
41706995,100,94,Mystery
41706995,377,90,Mystery
41706995,291,100,Mystery
41706995,403,68,Mystery
41706995,299,76,Mystery
41706995,396,58,Mystery
41742679,435,35,Other
41742679,41,60,Other
41742679,58,36,Other
41742679,135,56,Other
41742679,142,60,Other
41742679,161,52,Other
41742679,193,12,Other
41742679,253,0,Other
41742679,466,25,Other
41742679,467,52,Other
41758031,448,40,Mystery
41758031,376,77,Mystery
41758031,61,94,Mystery
41758031,90,61,Mystery
41758031,160,20,Mystery
41758031,174,94,Mystery
41758031,238,16,Mystery
41758031,337,81,Mystery
41758031,355,80,Mystery
41758031,474,88,Mystery
41758031,25,85,Mystery
41778556,275,7,Other
41778556,34,76,Other
41778556,207,35,Other
41778556,43,41,Other
41778556,356,50,Other
41778556,177,75,Other
41778556,379,34,Other
41778556,413,55,Other
41778556,464,70,Other
41778556,133,26,Other
41828924,17,100,Mystery
41828924,59,62,Mystery
41828924,158,100,Mystery
41828924,164,80,Mystery
41828924,170,76,Mystery
41828924,178,100,Mystery
41828924,243,72,Mystery
41828924,296,66,Mystery
41828924,298,100,Mystery
41828924,393,76,Mystery
41828924,475,100,Mystery
41828924,402,99,Mystery
41868462,38,5,Other
41868462,57,14,Other
41868462,141,0,Other
41868462,171,3,Other
41868462,213,58,Other
41868462,218,0,Other
41868462,263,18,Other
41868462,380,71,Other
41868462,383,0,Other
41868462,450,27,Other
41868462,483,75,Other
41922125,289,0,Other
41922125,23,0,Other
41922125,85,0,Other
41922125,169,0,Other
41922125,233,5,Other
41922125,358,1,Other
41922125,382,0,Other
41922125,420,21,Other
41977423,23,100,Mystery
41977423,420,72,Mystery
41977423,85,100,Mystery
41977423,169,100,Mystery
41977423,233,83,Mystery
41977423,289,59,Mystery
41977423,358,97,Mystery
41977423,382,87,Mystery
41989939,50,28,Mystery
41989939,30,70,Mystery
41989939,172,80,Mystery
41989939,105,27,Mystery
41989939,132,80,Mystery
41989939,204,25,Mystery
41989939,368,92,Mystery
41989939,388,84,Mystery
41989939,444,78,Mystery
42027517,398,30,Other
42027517,438,7,Other
42027517,482,68,Other
42027517,248,33,Other
42027517,246,87,Other
42027517,111,85,Other
42027517,131,83,Other
42027517,278,5,Other
42027517,89,30,Other
42027517,21,31,Other
42027517,163,65,Other
42027517,327,7,Other
42037885,444,0,Other
42037885,30,0,Other
42037885,50,0,Other
42037885,105,62,Other
42037885,132,0,Other
42037885,172,5,Other
42037885,204,0,Other
42037885,368,0,Other
42037885,388,10,Other
42038127,416,97,Mystery
42038127,458,82,Mystery
42038127,412,69,Mystery
42038127,335,55,Mystery
42038127,317,97,Mystery
42038127,192,92,Mystery
42038127,239,90,Mystery
42038127,146,100,Mystery
42038127,104,90,Mystery
42038127,69,100,Mystery
42038127,35,89,Mystery
42038127,176,89,Mystery
42093064,402,100,Mystery
42093064,393,66,Mystery
42093064,298,65,Mystery
42093064,296,69,Mystery
42093064,243,41,Mystery
42093064,164,75,Mystery
42093064,170,100,Mystery
42093064,158,100,Mystery
42093064,59,65,Mystery
42093064,17,100,Mystery
42093064,178,100,Mystery
42093064,475,85,Mystery
42133057,22,73,Other
42133057,489,40,Other
42133057,493,17,Other
42133057,421,24,Other
42133057,311,94,Other
42133057,309,58,Other
42133057,307,3,Other
42133057,234,0,Other
42133057,148,39,Other
42133057,108,26,Other
42133057,72,96,Other
42133057,180,38,Other
42160851,427,1,Other
42160851,149,57,Other
42160851,84,22,Other
42160851,70,87,Other
42160851,24,3,Other
42160851,323,15,Other
42160851,361,35,Other
42160851,241,62,Other
42160851,179,81,Other
42160851,454,13,Other
42160851,336,69,Other
42222659,116,60,Mystery
42222659,409,0,Mystery
42222659,115,61,Mystery
42222659,397,88,Mystery
42222659,496,69,Mystery
42222659,16,100,Mystery
42222659,244,32,Mystery
42222659,274,68,Mystery
42222659,480,73,Mystery
42222659,346,25,Mystery
42260644,473,80,Mystery
42260644,430,88,Mystery
42260644,362,91,Mystery
42260644,352,69,Mystery
42260644,349,61,Mystery
42260644,191,79,Mystery
42260644,162,65,Mystery
42260644,151,61,Mystery
42260644,88,90,Mystery
42260644,66,95,Mystery
42260644,3,30,Mystery
42267545,447,30,Other
42267545,371,0,Other
42267545,67,55,Other
42267545,127,10,Other
42267545,156,17,Other
42267545,166,28,Other
42267545,200,17,Other
42267545,488,50,Other
42267545,449,33,Other
42267545,294,17,Other
42322765,15,18,Other
42322765,114,55,Other
42322765,256,1,Other
42322765,198,89,Other
42322765,272,0,Other
42322765,417,49,Other
42322765,457,0,Other
42322765,471,3,Other
42322765,258,43,Other
42322765,394,90,Other
42380006,407,36,Other
42380006,31,0,Other
42380006,96,0,Other
42380006,143,17,Other
42380006,201,0,Other
42380006,286,0,Other
42380006,424,32,Other
42380006,223,0,Other
42387190,349,43,Mystery
42387190,3,63,Mystery
42387190,88,50,Mystery
42387190,151,35,Mystery
42387190,162,100,Mystery
42387190,191,77,Mystery
42387190,352,88,Mystery
42387190,362,74,Mystery
42387190,430,72,Mystery
42387190,473,100,Mystery
42387190,66,99,Mystery
42425758,37,0,Other
42425758,55,19,Other
42425758,87,5,Other
42425758,145,16,Other
42425758,195,50,Other
42425758,366,0,Other
42425758,372,13,Other
42425758,423,0,Other
42425758,490,17,Other
42425758,290,63,Other
42439213,13,95,Other
42439213,168,50,Other
42439213,173,36,Other
42439213,252,0,Other
42439213,285,80,Other
42439213,319,0,Other
42439213,478,65,Other
42439951,190,0,Other
42439951,36,29,Other
42439951,76,0,Other
42439951,341,0,Other
42439951,255,12,Other
42439951,373,78,Other
42439951,389,2,Other
42439951,426,0,Other
42439951,432,75,Other
42439951,121,24,Other
42461540,319,100,Mystery
42461540,13,96,Mystery
42461540,168,84,Mystery
42461540,173,44,Mystery
42461540,252,100,Mystery
42461540,285,80,Mystery
42461540,478,43,Mystery
42461989,27,18,Other
42461989,97,77,Other
42461989,138,0,Other
42461989,184,0,Other
42461989,259,35,Other
42461989,302,13,Other
42461989,428,0,Other
42461989,215,0,Other
42461989,497,13,Other
42470225,446,60,Mystery
42470225,49,3,Mystery
42470225,112,95,Mystery
42470225,144,70,Mystery
42470225,229,79,Mystery
42470225,267,24,Mystery
42470225,321,62,Mystery
42470225,390,100,Mystery
42470225,415,72,Mystery
42470225,32,60,Mystery
42470225,461,40,Mystery
42512436,434,33,Mystery
42512436,39,45,Mystery
42512436,106,9,Mystery
42512436,122,11,Mystery
42512436,249,9,Mystery
42512436,270,45,Mystery
42512436,442,9,Mystery
42512439,298,100,Mystery
42512439,178,100,Mystery
42512439,393,69,Mystery
42512439,402,100,Mystery
42512439,475,100,Mystery
42512439,59,91,Mystery
42512439,164,85,Mystery
42512439,158,60,Mystery
42512439,296,60,Mystery
42512439,17,100,Mystery
42512439,170,85,Mystery
42512439,243,78,Mystery
42520537,458,14,Other
42520537,35,0,Other
42520537,69,5,Other
42520537,104,14,Other
42520537,146,75,Other
42520537,176,0,Other
42520537,192,20,Other
42520537,239,5,Other
42520537,317,8,Other
42520537,335,35,Other
42520537,412,0,Other
42520537,416,2,Other
42523428,24,0,Other
42523428,84,0,Other
42523428,70,20,Other
42523428,149,13,Other
42523428,241,7,Other
42523428,323,5,Other
42523428,336,0,Other
42523428,361,5,Other
42523428,427,31,Other
42523428,454,3,Other
42523428,179,0,Other
42578127,16,72,Mystery
42578127,115,72,Mystery
42578127,116,34,Mystery
42578127,244,38,Mystery
42578127,274,58,Mystery
42578127,346,20,Mystery
42578127,397,52,Mystery
42578127,480,60,Mystery
42578127,496,48,Mystery
42578127,409,0,Mystery
42665646,22,0,Other
42665646,72,20,Other
42665646,108,0,Other
42665646,148,12,Other
42665646,180,30,Other
42665646,234,0,Other
42665646,307,15,Other
42665646,309,0,Other
42665646,311,69,Other
42665646,421,0,Other
42665646,489,14,Other
42665646,493,1,Other
42680850,212,25,Other
42680850,262,28,Other
42680850,40,20,Other
42680850,287,39,Other
42680850,308,84,Other
42680850,339,0,Other
42680850,351,59,Other
42680850,469,60,Other
42680850,157,38,Other
42704770,35,45,Other
42704770,69,17,Other
42704770,104,14,Other
42704770,146,33,Other
42704770,176,0,Other
42704770,192,63,Other
42704770,239,50,Other
42704770,317,12,Other
42704770,335,4,Other
42704770,412,43,Other
42704770,416,9,Other
42704770,458,56,Other
42722849,25,96,Mystery
42722849,61,100,Mystery
42722849,90,97,Mystery
42722849,160,90,Mystery
42722849,174,85,Mystery
42722849,238,5,Mystery
42722849,337,60,Mystery
42722849,355,75,Mystery
42722849,376,82,Mystery
42722849,474,60,Mystery
42722849,448,57,Mystery
42744943,119,0,Other
42744943,491,0,Other
42744943,71,25,Other
42744943,82,13,Other
42744943,182,0,Other
42744943,245,81,Other
42744943,359,0,Other
42744943,395,44,Other
42744943,470,0,Other
42750389,281,86,Mystery
42750389,228,60,Mystery
42750389,202,86,Mystery
42750389,134,100,Mystery
42750389,328,0,Mystery
42750389,63,75,Mystery
42750389,11,99,Mystery
42750389,437,69,Mystery
42750389,86,100,Mystery
42750389,282,75,Mystery
42763821,48,69,Mystery
42763821,91,100,Mystery
42763821,185,90,Mystery
42763821,211,32,Mystery
42763821,268,75,Mystery
42763821,330,95,Mystery
42763821,345,90,Mystery
42763821,374,73,Mystery
42763821,463,100,Mystery
42905400,345,63,Mystery
42905400,374,64,Mystery
42905400,463,31,Mystery
42905400,48,100,Mystery
42905400,185,90,Mystery
42905400,91,81,Mystery
42905400,268,25,Mystery
42905400,211,83,Mystery
42905400,330,77,Mystery
42913338,6,0,Other
42913338,60,13,Other
42913338,187,49,Other
42913338,203,10,Other
42913338,240,26,Other
42913338,250,23,Other
42913338,254,7,Other
42913338,269,45,Other
42913338,297,51,Other
42913338,387,11,Other
42938332,247,15,Other
42938332,431,78,Other
42938332,404,48,Other
42938332,385,28,Other
42938332,224,37,Other
42938332,222,100,Other
42938332,167,10,Other
42938332,74,9,Other
42938332,10,47,Other
42948306,23,0,Other
42948306,85,0,Other
42948306,169,0,Other
42948306,233,10,Other
42948306,289,0,Other
42948306,358,60,Other
42948306,382,0,Other
42948306,420,34,Other
42955479,87,100,Mystery
42955479,55,70,Mystery
42955479,195,84,Mystery
42955479,145,87,Mystery
42955479,37,88,Mystery
42955479,290,68,Mystery
42955479,366,1,Mystery
42955479,423,60,Mystery
42955479,372,83,Mystery
42955479,490,100,Mystery
42955484,64,7,Mystery
42955484,73,85,Mystery
42955484,137,100,Mystery
42955484,194,100,Mystery
42955484,209,100,Mystery
42955484,242,94,Mystery
42955484,334,97,Mystery
42955484,481,85,Mystery
42955484,485,27,Mystery
42955484,487,18,Mystery
42955637,32,30,Other
42955637,49,61,Other
42955637,112,78,Other
42955637,144,28,Other
42955637,229,53,Other
42955637,267,25,Other
42955637,321,64,Other
42955637,390,0,Other
42955637,415,72,Other
42955637,446,70,Other
42955637,461,25,Other
42960400,205,100,Mystery
42960400,455,8,Mystery
42960400,441,0,Mystery
42960400,1,36,Mystery
42960400,277,93,Mystery
42960400,92,94,Mystery
42960400,347,86,Mystery
42960400,279,25,Mystery
42967539,18,65,Other
42967539,47,4,Other
42967539,109,54,Other
42967539,150,93,Other
42967539,153,0,Other
42967539,231,0,Other
42967539,237,0,Other
42967539,313,100,Other
42967539,342,57,Other
42967539,418,35,Other
42967539,440,81,Other
42967539,460,0,Other
42991638,31,0,Other
42991638,96,0,Other
42991638,201,6,Other
42991638,223,0,Other
42991638,286,22,Other
42991638,407,56,Other
42991638,424,9,Other
42991638,143,5,Other
42992490,31,100,Mystery
42992490,96,34,Mystery
42992490,143,58,Mystery
42992490,201,95,Mystery
42992490,223,38,Mystery
42992490,286,63,Mystery
42992490,407,77,Mystery
42992490,424,91,Mystery
43058053,303,58,Other
43058053,456,71,Other
43058053,33,19,Other
43058053,81,15,Other
43058053,99,7,Other
43058053,128,4,Other
43058053,197,0,Other
43058053,343,20,Other
43058053,392,0,Other
43058053,405,0,Other
43066219,354,100,Mystery
43066219,333,76,Mystery
43066219,227,95,Mystery
43066219,220,95,Mystery
43066219,399,98,Mystery
43066219,117,30,Mystery
43066219,101,69,Mystery
43066219,28,66,Mystery
43066219,443,100,Mystery
43066219,147,79,Mystery
43066219,364,64,Mystery
43099856,115,27,Other
43099856,16,17,Other
43099856,496,52,Other
43099856,480,0,Other
43099856,409,0,Other
43099856,397,0,Other
43099856,346,0,Other
43099856,244,8,Other
43099856,274,3,Other
43099856,116,5,Other
43136008,213,49,Other
43136008,57,0,Other
43136008,263,9,Other
43136008,380,13,Other
43136008,383,7,Other
43136008,450,0,Other
43136008,483,75,Other
43136008,38,0,Other
43136008,171,4,Other
43136008,141,0,Other
43136008,218,0,Other
43176322,89,88,Mystery
43176322,21,66,Mystery
43176322,482,100,Mystery
43176322,438,67,Mystery
43176322,327,81,Mystery
43176322,278,100,Mystery
43176322,398,70,Mystery
43176322,246,100,Mystery
43176322,163,85,Mystery
43176322,131,0,Mystery
43176322,248,80,Mystery
43176322,111,80,Mystery
43190713,226,20,Other
43190713,338,70,Other
43190713,26,43,Other
43190713,56,80,Other
43190713,93,71,Other
43190713,175,70,Other
43190713,315,30,Other
43190713,410,68,Other
43190713,425,65,Other
43205962,289,39,Mystery
43205962,358,94,Mystery
43205962,420,66,Mystery
43205962,382,100,Mystery
43205962,85,85,Mystery
43205962,169,100,Mystery
43205962,233,90,Mystery
43205962,23,100,Mystery
43216582,54,85,Mystery
43216582,130,78,Mystery
43216582,159,87,Mystery
43216582,276,65,Mystery
43216582,320,17,Mystery
43216582,325,66,Mystery
43216582,344,53,Mystery
43216582,155,80,Mystery
43238309,187,30,Other
43238309,250,25,Other
43238309,60,29,Other
43238309,6,0,Other
43238309,203,12,Other
43238309,240,6,Other
43238309,254,17,Other
43238309,269,62,Other
43238309,297,0,Other
43238309,387,3,Other
43238436,311,89,Mystery
43238436,421,73,Mystery
43238436,72,62,Mystery
43238436,489,69,Mystery
43238436,493,54,Mystery
43238436,22,50,Mystery
43238436,309,58,Mystery
43238436,307,73,Mystery
43238436,180,46,Mystery
43238436,234,20,Mystery
43238436,148,98,Mystery
43238436,108,0,Mystery
43325717,360,22,Mystery
43325717,452,83,Mystery
43325717,329,82,Mystery
43325717,283,36,Mystery
43325717,257,76,Mystery
43325717,196,79,Mystery
43325717,186,5,Mystery
43325717,445,68,Mystery
43325717,331,80,Mystery
43325717,52,86,Mystery
43325717,102,88,Mystery
43328854,413,61,Mystery
43328854,34,83,Mystery
43328854,43,61,Mystery
43328854,133,65,Mystery
43328854,177,100,Mystery
43328854,207,100,Mystery
43328854,275,55,Mystery
43328854,356,65,Mystery
43328854,379,34,Mystery
43328854,464,91,Mystery
43341392,70,100,Mystery
43341392,24,74,Mystery
43341392,84,100,Mystery
43341392,241,74,Mystery
43341392,149,100,Mystery
43341392,323,95,Mystery
43341392,336,100,Mystery
43341392,361,81,Mystery
43341392,427,80,Mystery
43341392,179,17,Mystery
43341392,454,28,Mystery
43455033,39,36,Other
43455033,442,2,Other
43455033,270,32,Other
43455033,434,0,Other
43455033,122,0,Other
43455033,106,35,Other
43455033,249,0,Other
43588873,64,100,Other
43588873,73,75,Other
43588873,209,90,Other
43588873,242,85,Other
43588873,334,96,Other
43588873,481,85,Other
43588873,485,73,Other
43588873,487,23,Other
43588873,194,55,Other
43588873,137,74,Other
43602339,182,1,Other
43602339,119,0,Other
43602339,245,7,Other
43602339,359,0,Other
43602339,395,29,Other
43602339,470,0,Other
43602339,491,0,Other
43602339,82,9,Other
43602339,71,21,Other
43603988,68,65,Mystery
43603988,100,85,Mystery
43603988,152,34,Mystery
43603988,199,90,Mystery
43603988,232,96,Mystery
43603988,291,100,Mystery
43603988,299,77,Mystery
43603988,377,75,Mystery
43603988,396,77,Mystery
43603988,403,93,Mystery
43610465,53,0,Mystery
43610465,12,25,Mystery
43610465,129,69,Mystery
43610465,154,65,Mystery
43610465,288,70,Mystery
43610465,304,95,Mystery
43610465,348,13,Mystery
43610465,375,0,Mystery
43610465,472,65,Mystery
43610465,492,55,Mystery
43610465,300,80,Mystery
43687010,283,23,Other
43687010,360,23,Other
43687010,331,2,Other
43687010,329,0,Other
43687010,257,0,Other
43687010,445,58,Other
43687010,186,24,Other
43687010,102,0,Other
43687010,52,0,Other
43687010,452,24,Other
43687010,196,20,Other
43703515,44,2,Other
43703515,98,47,Other
43703515,206,10,Other
43703515,217,1,Other
43703515,353,0,Other
43703515,479,20,Other
43703515,8,73,Other
43703515,236,64,Other
43850772,5,64,Other
43850772,486,20,Other
43850772,451,0,Other
43850772,433,42,Other
43850772,357,94,Other
43850772,312,0,Other
43850772,365,23,Other
43850772,183,53,Other
43850772,120,1,Other
43850772,110,74,Other
43850772,62,0,Other
43850772,214,28,Other
43900755,352,14,Other
43900755,473,85,Other
43900755,430,21,Other
43900755,362,30,Other
43900755,191,85,Other
43900755,349,40,Other
43900755,151,23,Other
43900755,88,40,Other
43900755,66,55,Other
43900755,3,74,Other
43900755,162,71,Other
43904623,179,100,Mystery
43904623,24,95,Mystery
43904623,70,95,Mystery
43904623,84,89,Mystery
43904623,149,100,Mystery
43904623,241,40,Mystery
43904623,323,100,Mystery
43904623,336,100,Mystery
43904623,361,85,Mystery
43904623,427,100,Mystery
43904623,454,62,Mystery
43905598,391,100,Mystery
43905598,103,29,Mystery
43905598,459,81,Mystery
43905598,118,60,Mystery
43905598,266,69,Mystery
43905598,386,93,Mystery
43905598,340,100,Mystery
43905598,306,94,Mystery
43905598,189,89,Mystery
43928245,464,85,Mystery
43928245,413,62,Mystery
43928245,34,51,Mystery
43928245,356,10,Mystery
43928245,275,68,Mystery
43928245,43,75,Mystery
43928245,133,100,Mystery
43928245,177,81,Mystery
43928245,207,65,Mystery
43928245,379,79,Mystery
4393121,462,44,Other
4393121,453,41,Other
4393121,378,15,Other
4393121,324,7,Other
4393121,261,15,Other
4393121,188,20,Other
4393121,216,0,Other
4393121,77,45,Other
4393121,14,16,Other
4393121,140,65,Other
4393121,75,0,Other
44173360,321,57,Mystery
44173360,267,77,Mystery
44173360,229,72,Mystery
44173360,144,20,Mystery
44173360,390,0,Mystery
44173360,415,0,Mystery
44173360,446,25,Mystery
44173360,461,75,Mystery
44173360,112,78,Mystery
44173360,49,38,Mystery
44173360,32,75,Mystery
44187122,142,100,Mystery
44187122,467,92,Mystery
44187122,161,83,Mystery
44187122,435,85,Mystery
44187122,253,87,Mystery
44187122,466,83,Mystery
44187122,41,95,Mystery
44187122,58,46,Mystery
44187122,135,100,Mystery
44187122,193,100,Mystery
44231591,43,92,Mystery
44231591,34,78,Mystery
44231591,464,84,Mystery
44231591,379,64,Mystery
44231591,413,78,Mystery
44231591,207,60,Mystery
44231591,177,98,Mystery
44231591,133,79,Mystery
44231591,356,80,Mystery
44231591,275,76,Mystery
44233734,183,15,Other
44233734,5,10,Other
44233734,62,80,Other
44233734,110,0,Other
44233734,120,0,Other
44233734,486,0,Other
44233734,312,0,Other
44233734,214,13,Other
44233734,451,0,Other
44233734,433,9,Other
44233734,357,94,Other
44233734,365,0,Other
44242783,52,0,Other
44242783,102,4,Other
44242783,186,10,Other
